index,LATITUDE,LONGITUDE
12501,25.6938007752,-80.4203400907
12502,25.6938975766,-80.4230830626
12503,25.6947455174,-80.4226828029
12504,25.6950750529,-80.4216957267
12505,25.6952133585,-80.42568609
12506,25.6953919555,-80.4295815504
12507,25.6954643527,-80.4218718605
12508,25.695653198,-80.4274444648
12509,25.6957351502,-80.4254440304
12510,25.6959497918,-80.4277266129
12511,25.6967780052,-80.4251959201
12512,25.6968742167,-80.4293042817
12513,25.6974820495,-80.4232719068
12514,25.6980364926,-80.4265604552
12515,25.6982353012,-80.4161740185
12516,25.69861386,-80.4241784938
12517,25.6988049823,-80.4275521595
12518,25.6989623092,-80.4164685185
12519,25.6989682199,-80.4189318875
12520,25.6991499338,-80.4148288329
12521,25.6993624753,-80.4238918144
12522,25.6996404044,-80.4149756301
12523,25.693220308,-80.4311276991
12524,25.6950708478,-80.4314573411
12525,25.6954314122,-80.4307078318
12526,25.6963545021,-80.434423276
12527,25.6968352924,-80.4307639327
12528,25.6977926919,-80.4355457559
12529,25.698080047,-80.4346023681
12530,25.688629979,-80.4309155129
12531,25.6901946335,-80.4310540439
12532,25.6904434738,-80.4308968369
12533,25.6911864807,-80.4312199637
12534,25.6913214863,-80.4339698861
12535,25.6846526318,-80.4534490596
12536,25.6847456883,-80.4534544577
12537,25.6848401537,-80.4534584529
12538,25.6849407816,-80.4499040075
12539,25.6851359562,-80.4519929849
12540,25.6853934259,-80.4503171872
12541,25.6854698005,-80.4533299601
12542,25.6856868925,-80.4526852206
12543,25.6859450848,-80.4576524923
12544,25.6859711061,-80.4538014175
12545,25.6860274493,-80.4510119303
12546,25.68605932,-80.4528552907
12547,25.6863481174,-80.452427528
12548,25.6863866278,-80.4476110316
12549,25.6865879268,-80.4507552701
12550,25.6866932424,-80.4489504806
12551,25.6867240862,-80.4531394873
12552,25.6868889329,-80.4501359705
12553,25.687014619,-80.4592974372
12554,25.6870383157,-80.4586849572
12555,25.6871932916,-80.4538080698
12556,25.6876192362,-80.44689309
12557,25.6876936317,-80.4553991574
12558,25.6877291078,-80.4552439876
12559,25.6878929306,-80.4524245675
12560,25.6880064796,-80.4497932673
12561,25.6880171571,-80.4538441242
12562,25.6880269743,-80.457334929
12563,25.6881037006,-80.4513302107
12564,25.688124118,-80.4478118758
12565,25.6881915271,-80.4568579203
12566,25.6883047412,-80.4483585433
12567,25.6885726796,-80.4576198366
12568,25.6888131252,-80.4469407663
12569,25.6888341285,-80.4503279252
12570,25.6889182825,-80.4478854649
12571,25.6890689725,-80.4472080632
12572,25.6890812453,-80.4606562495
12573,25.6891810648,-80.4508438233
12574,25.6892092002,-80.4469566831
12575,25.6892367395,-80.4518072199
12576,25.6894614699,-80.4563072406
12577,25.6894829019,-80.460233124
12578,25.689522809,-80.4576598329
12579,25.6895479051,-80.4504864758
12580,25.6897098916,-80.4556438092
12581,25.689738986,-80.4615619787
12582,25.6897925646,-80.4576711638
12583,25.6898404159,-80.4560409496
12584,25.689872484,-80.4563162476
12585,25.6901016678,-80.4513968337
12586,25.6902616206,-80.4587008428
12587,25.6905952153,-80.447018415
12588,25.6906196309,-80.4581411872
12589,25.6911725956,-80.4466180037
12590,25.6911977649,-80.4600813765
12591,25.6913421282,-80.4486796988
12592,25.691448149,-80.4466746093
12593,25.6915480509,-80.4584713491
12594,25.6915691925,-80.4494970396
12595,25.6915710485,-80.4596087585
12596,25.6915899765,-80.4506608319
12597,25.6916429353,-80.4477310049
12598,25.6917934059,-80.4531257651
12599,25.6918419412,-80.4577654975
12600,25.6921540183,-80.4478411662
12601,25.6923520663,-80.4569625412
12602,25.6926312705,-80.4540032753
12603,25.6926435426,-80.4569544176
12604,25.6932825564,-80.4590294726
12605,25.6932887301,-80.4540391183
12606,25.6933139626,-80.4557759019
12607,25.6939332552,-80.4555252369
12608,25.6943373877,-80.452786503
12609,25.6945578304,-80.4478718406
12610,25.6945617173,-80.4477216867
12611,25.6945846331,-80.4556500744
12612,25.6949777675,-80.446757349
12613,25.6950917285,-80.4570765257
12614,25.6951295327,-80.4486514451
12615,25.6953768683,-80.4484593457
12616,25.6954990632,-80.4614812833
12617,25.6956017919,-80.4541095778
12618,25.6960300418,-80.4484175492
12619,25.6960380202,-80.448111377
12620,25.696251826,-80.4485971787
12621,25.6968277771,-80.4482930875
12622,25.6969172873,-80.4570601804
12623,25.6969270589,-80.4567576888
12624,25.697076662,-80.4578423527
12625,25.6971015506,-80.4570710517
12626,25.6971114017,-80.4567619797
12627,25.6971671393,-80.448339443
12628,25.6972695297,-80.4521502747
12629,25.6972803712,-80.4570782304
12630,25.6972902439,-80.4567689515
12631,25.6974343382,-80.4578562992
12632,25.6974592864,-80.4570851414
12633,25.6974690194,-80.4567757887
12634,25.6976131762,-80.4578632724
12635,25.697638019,-80.45709241
12636,25.6976480462,-80.4567828945
12637,25.6976945193,-80.4523479426
12638,25.6977221602,-80.4521672359
12639,25.6977920141,-80.4578702459
12640,25.6978168875,-80.4570993513
12641,25.6978268592,-80.4567899088
12642,25.6979957788,-80.4571067888
12643,25.6980056138,-80.4567968389
12644,25.6980832909,-80.4509095188
12645,25.6981497041,-80.4578841935
12646,25.698174382,-80.4571133519
12647,25.6981844562,-80.4568038105
12648,25.6983339468,-80.457888792
12649,25.6983588966,-80.4571176534
12650,25.6983685032,-80.4568135992
12651,25.6984685776,-80.4515915943
12652,25.6985698679,-80.4490767762
12653,25.6704520178,-80.4539590936
12654,25.6705131476,-80.4503779765
12655,25.670635884,-80.4645446926
12656,25.6709331878,-80.4554604903
12657,25.6711058942,-80.4612968132
12658,25.6712933864,-80.4612924453
12659,25.6713311291,-80.4600780501
12660,25.6713397289,-80.4564421416
12661,25.6714379047,-80.4609506484
12662,25.6714537795,-80.4647161791
12663,25.6714585044,-80.4645644642
12664,25.6714648088,-80.4612692701
12665,25.6715304533,-80.4609338015
12666,25.671682008,-80.4564422006
12667,25.6720052508,-80.4536426799
12668,25.6721706008,-80.4536412888
12669,25.6725338763,-80.4582298783
12670,25.6727593134,-80.4616379498
12671,25.6727702452,-80.4641938494
12672,25.6728537916,-80.4496881983
12673,25.6728801368,-80.4603975129
12674,25.6729118107,-80.459778814
12675,25.6730689478,-80.463448348
12676,25.6733198215,-80.4652479539
12677,25.6734609908,-80.4592327588
12678,25.6735090209,-80.459022196
12679,25.6735328107,-80.4585315629
12680,25.6735884157,-80.4620534533
12681,25.6736000214,-80.4642936503
12682,25.673718471,-80.456725519
12683,25.6739507627,-80.4503633827
12684,25.6741568493,-80.4524451802
12685,25.674188134,-80.4515138764
12686,25.6742104821,-80.4508219413
12687,25.6742825418,-80.4559620461
12688,25.6743196736,-80.4620445451
12689,25.674502632,-80.4528732389
12690,25.674617278,-80.4631648437
12691,25.6747101928,-80.4496763719
12692,25.6749161257,-80.4496747079
12693,25.6751458855,-80.4528685836
12694,25.6751826145,-80.4548708555
12695,25.6752900481,-80.4564089808
12696,25.6758120235,-80.4536090509
12697,25.6758582133,-80.4552498628
12698,25.6758886275,-80.4543232141
12699,25.6760934742,-80.4565385546
12700,25.6766697176,-80.4524004428
12701,25.6769571134,-80.458558934
12702,25.6769761367,-80.4596965788
12703,25.6771207723,-80.4633872917
12704,25.6773763427,-80.4625228153
12705,25.6782593422,-80.4610915983
12706,25.6785555248,-80.4620844628
12707,25.6787090833,-80.4595771703
12708,25.6787614226,-80.4607264546
12709,25.6788488571,-80.4580678145
12710,25.67888674,-80.4728846772
12711,25.679351378,-80.472889193
12712,25.6799917064,-80.462506594
12713,25.6800489337,-80.4714099766
12714,25.6801721224,-80.4582809973
12715,25.6801897744,-80.4723520734
12716,25.6804447167,-80.4579003032
12717,25.6807276809,-80.4732278121
12718,25.6807466432,-80.4599775427
12719,25.6808674313,-80.4729039414
12720,25.6810725013,-80.4587666314
12721,25.6816513029,-80.4584303825
12722,25.6819802454,-80.4713636424
12723,25.6820217899,-80.4705286157
12724,25.6821798049,-80.4605665728
12725,25.6821802145,-80.4602131149
12726,25.6821870703,-80.4729987766
12727,25.6822601787,-80.4656458641
12728,25.6823382384,-80.4696557396
12729,25.6825420867,-80.4702169176
12730,25.68270996,-80.4722074621
12731,25.6832125647,-80.471561808
12732,25.6834646054,-80.4700030111
12733,25.6834646468,-80.4722806125
12734,25.6834744138,-80.4696995635
12735,25.6722731344,-80.4331346491
12736,25.672933729,-80.4329975648
12737,25.6737399402,-80.4343798217
12738,25.6738650376,-80.4343519293
12739,25.6757608972,-80.4347072157
12740,25.6760303263,-80.4337030476
12741,25.6762959391,-80.4390813184
12742,25.6763868973,-80.4347366769
12743,25.6764947918,-80.4393681989
12744,25.6767744507,-80.4386561035
12745,25.6771009772,-80.4402640897
12746,25.6780687636,-80.4347426299
12747,25.6782589417,-80.4391919365
12748,25.6783078607,-80.4401156283
12749,25.6785488742,-80.4358115277
12750,25.6785805353,-80.4403760663
12751,25.6785921499,-80.4339709216
12752,25.6787449071,-80.4367669709
12753,25.6789918154,-80.439280126
12754,25.6798751011,-80.4335513369
12755,25.6800326984,-80.4342940895
12756,25.6801612229,-80.433962665
12757,25.6804001503,-80.4343015057
12758,25.6822751449,-80.4407752262
12759,25.682531561,-80.4360178628
12760,25.6828403516,-80.4387256109
12761,25.6829240762,-80.4358124733
12762,25.6833544082,-80.4405270276
12763,25.6835786682,-80.4351743432
12764,25.6838723618,-80.4366752137
12765,25.6840052933,-80.4374402975
12766,25.6840881665,-80.4394692408
12767,25.6841628832,-80.4407020523
12768,25.6623823132,-80.4547750375
12769,25.6624125672,-80.4541420703
12770,25.6625094498,-80.4509431756
12771,25.6625161102,-80.4507763124
12772,25.6627006364,-80.4551767289
12773,25.6627202348,-80.4564733884
12774,25.6627824401,-80.4512757351
12775,25.6631872876,-80.4525997617
12776,25.6632179713,-80.4519351605
12777,25.6632359263,-80.4513021698
12778,25.6633889243,-80.4549263587
12779,25.6634993792,-80.4564152452
12780,25.663559357,-80.4541022091
12781,25.6641679187,-80.4568492799
12782,25.6646498874,-80.4549699736
12783,25.6651429402,-80.4565352981
12784,25.6657397563,-80.4565686535
12785,25.6677535106,-80.4570761858
12786,25.6680646147,-80.4564525508
12787,25.6683259877,-80.4548767839
12788,25.6687432024,-80.4571170767
12789,25.6688786827,-80.4529749836
12790,25.6689597751,-80.4558195267
12791,25.6692277268,-80.4564305834
12792,25.6707345788,-80.4477383507
12793,25.6719426304,-80.4478260235
12794,25.6722812936,-80.4472442107
12795,25.6732897561,-80.4483935842
12796,25.6733050695,-80.4476122049
12797,25.6735896049,-80.4464871333
12798,25.6750274334,-80.4457707623
12799,25.6758066782,-80.4490107267
12800,25.6759195193,-80.4459930528
12801,25.6768593254,-80.4461307028
12802,25.6784628748,-80.4457597702
12803,25.6786553827,-80.448696558
12804,25.6788953529,-80.4453473257
12805,25.6792521444,-80.4480504444
12806,25.6793068797,-80.4460250101
12807,25.6804795953,-80.4487905812
12808,25.6805282153,-80.4462935047
12809,25.680721167,-80.4450476171
12810,25.6808571738,-80.4445070864
12811,25.6808586745,-80.4450481538
12812,25.6808962842,-80.4457504959
12813,25.6812708309,-80.4450498362
12814,25.6812780314,-80.4466517876
12815,25.6813672118,-80.4434304606
12816,25.6813693835,-80.444598703
12817,25.6816049351,-80.4474059853
12818,25.6817096968,-80.4487802918
12819,25.6820483034,-80.4465729717
12820,25.682428659,-80.4467364588
12821,25.6824530794,-80.4457876628
12822,25.6628077008,-80.4418045456
12823,25.6630336773,-80.4415171923
12824,25.6631039253,-80.4417330873
12825,25.6635443283,-80.4430553114
12826,25.6636280813,-80.441849772
12827,25.6637939811,-80.4416811231
12828,25.6638195092,-80.4408421978
12829,25.664351545,-80.4425240271
12830,25.6643955482,-80.4435729391
12831,25.6644829289,-80.4425780336
12832,25.6650464353,-80.4494737463
12833,25.6650564312,-80.4414305637
12834,25.665923189,-80.4483014831
12835,25.6614474838,-80.433889342
12836,25.6617879068,-80.4384745913
12837,25.6626111486,-80.4333313601
12838,25.6629095979,-80.4330282334
12839,25.6632094451,-80.4375519261
12840,25.6633063835,-80.4338230195
12841,25.663326771,-80.4330728322
12842,25.6633712149,-80.4386304656
12843,25.6634215559,-80.4395552852
12844,25.6636233389,-80.4332300883
12845,25.6636599345,-80.4399062803
12846,25.6636713833,-80.4344089138
12847,25.6644733323,-80.4394566236
12848,25.664731224,-80.4383859319
12849,25.6647651213,-80.4330961446
12850,25.6648876726,-80.4390801994
12851,25.6651548736,-80.4337603272
12852,25.6654995991,-80.4401275287
12853,25.6655062899,-80.4409198913
12854,25.6658344974,-80.4402998029
12855,25.665970799,-80.4334680171
12856,25.6660742753,-80.4341535173
12857,25.6668285092,-80.4347028643
12858,25.6669296328,-80.4339554436
12859,25.6677737216,-80.4334622383
12860,25.6688937264,-80.4328747737
12861,25.6707680604,-80.4257233823
12862,25.6708211284,-80.4283368852
12863,25.6714564971,-80.4259939494
12864,25.6720576384,-80.4255591875
12865,25.6721711686,-80.4277889832
12866,25.6724552858,-80.4262647523
12867,25.672811394,-80.4314585796
12868,25.6728186052,-80.4254553088
12869,25.6731050629,-80.4280637593
12870,25.6731323535,-80.4289210131
12871,25.6731985507,-80.4317198795
12872,25.6733988208,-80.424691134
12873,25.6741694209,-80.4252621135
12874,25.674195705,-80.4254032472
12875,25.6745234415,-80.4256159554
12876,25.6751164146,-80.4284622278
12877,25.6759512896,-80.4311968058
12878,25.6761531265,-80.4274658155
12879,25.6763396793,-80.4284712193
12880,25.6764037929,-80.4279198652
12881,25.6768205752,-80.4275254455
12882,25.6778035089,-80.4276550782
12883,25.6779644617,-80.427414432
12884,25.6781538048,-80.4259745342
12885,25.6788137682,-80.4304124158
12886,25.6789804958,-80.4258232358
12887,25.6790993572,-80.4267306237
12888,25.6791525293,-80.4282737973
12889,25.6792563393,-80.431712321
12890,25.6793455,-80.4312802679
12891,25.6793974351,-80.4320540647
12892,25.679525692,-80.4319610441
12893,25.6796979761,-80.4266782396
12894,25.6798273402,-80.4267594196
12895,25.6798693907,-80.4263535003
12896,25.6802828545,-80.427397733
12897,25.6803842957,-80.4291060738
12898,25.6804988634,-80.4327319529
12899,25.680510876,-80.4298700885
12900,25.6806606004,-80.4306185815
12901,25.6807335541,-80.4326920241
12902,25.6809147946,-80.4290858496
12903,25.6810503946,-80.42759813
12904,25.6814530471,-80.4317553801
12905,25.6814967716,-80.4311052733
12906,25.6815034161,-80.4243547309
12907,25.6816400024,-80.4261008155
12908,25.6818214309,-80.4313962323
12909,25.6818900834,-80.4315247755
12910,25.6819225045,-80.431315736
12911,25.6820331768,-80.4282141527
12912,25.6822675327,-80.4304720873
12913,25.6825560578,-80.4319610157
12914,25.682589803,-80.4313230819
12915,25.6828853247,-80.431223051
12916,25.6831059813,-80.4316376527
12917,25.683447009,-80.4301603511
12918,25.6576003612,-80.4281158495
12919,25.6578118035,-80.4288640388
12920,25.6581025806,-80.424960151
12921,25.6584017494,-80.4249739302
12922,25.6584124819,-80.4281065464
12923,25.6587093595,-80.4276623914
12924,25.6588393543,-80.4284442609
12925,25.6593564874,-80.4303325842
12926,25.6593674281,-80.4247047268
12927,25.6595879181,-80.4256025877
12928,25.6596132984,-80.4250520755
12929,25.6599443724,-80.4305793299
12930,25.6601278141,-80.4318906851
12931,25.660164197,-80.4271457254
12932,25.6603091688,-80.4271518969
12933,25.661704886,-80.4290001989
12934,25.6619065412,-80.4295993001
12935,25.6623654172,-80.4284728936
12936,25.6624814884,-80.4303713017
12937,25.6632013021,-80.4303406835
12938,25.6632903378,-80.426798083
12939,25.6633324263,-80.4270725271
12940,25.6634319379,-80.4256068784
12941,25.6637128617,-80.4299240398
12942,25.6639285293,-80.4271264209
12943,25.6641702276,-80.4256120055
12944,25.6648032052,-80.426372731
12945,25.6654285244,-80.4308723795
12946,25.665597488,-80.4316289369
12947,25.6658873774,-80.4281443306
12948,25.6661436182,-80.428779429
12949,25.6662793212,-80.4276634113
12950,25.6664875222,-80.4294662025
12951,25.6668115347,-80.4313967655
12952,25.6672591629,-80.4269624934
12953,25.6678876989,-80.4246621076
12954,25.6678981509,-80.4309702692
12955,25.6679031724,-80.432190003
12956,25.6681690206,-80.4282657967
12957,25.6684033338,-80.4290039036
12958,25.6684280117,-80.4288202038
12959,25.6684491804,-80.4277915964
12960,25.668997567,-80.4246306843
12961,25.6692041794,-80.4249216464
12962,25.6695264369,-80.4295042342
12963,25.6634359814,-80.4238801597
12964,25.6655227654,-80.4208006724
12965,25.665745166,-80.419764518
12966,25.6658789272,-80.4193330422
12967,25.666241874,-80.4171324131
12968,25.666638112,-80.4178874023
12969,25.6666854801,-80.4235095162
12970,25.6670958114,-80.4233207173
12971,25.6679476624,-80.4240673109
12972,25.6680422961,-80.4200257772
12973,25.668055421,-80.4204643584
12974,25.6682820277,-80.4178618292
12975,25.6685116881,-80.422714134
12976,25.6686785884,-80.4184505427
12977,25.6687896033,-80.4229449834
12978,25.6695957275,-80.4195152536
12979,25.6699559891,-80.4208433797
12980,25.6700603125,-80.4179314256
12981,25.6701957622,-80.4222621542
12982,25.6709854023,-80.4239983918
12983,25.6713590148,-80.4216491001
12984,25.6715690288,-80.4206380995
12985,25.6715798939,-80.4227211533
12986,25.6734561637,-80.420038961
12987,25.6739691651,-80.4221349122
12988,25.6566364644,-80.4114311701
12989,25.6570133131,-80.4065958202
12990,25.6570628913,-80.4017022176
12991,25.6575738736,-80.4049956975
12992,25.6575774365,-80.4052251598
12993,25.6577896413,-80.4148214565
12994,25.6578163453,-80.4035935058
12995,25.6579385148,-80.401309108
12996,25.6579682051,-80.411809652
12997,25.658089037,-80.4098812126
12998,25.6581033609,-80.411336573
12999,25.6582451609,-80.3999535645
13000,25.6585210838,-80.4093235107
13001,25.6585375945,-80.4141760112
13002,25.659125728,-80.4030381533
13003,25.6592316051,-80.4138244839
13004,25.6593673046,-80.4014060829
13005,25.6594261439,-80.4080182551
13006,25.6599196811,-80.4144337442
13007,25.6599831232,-80.405311481
13008,25.6600050433,-80.4058080928
13009,25.6600063855,-80.400286678
13010,25.66018262,-80.4064839697
13011,25.6606935058,-80.4002790831
13012,25.6607096859,-80.4143278253
13013,25.6608782951,-80.4011911439
13014,25.6617049416,-80.4070999742
13015,25.6620777157,-80.4011355162
13016,25.6624138582,-80.4040750879
13017,25.6625352431,-80.4137187606
13018,25.6626060195,-80.4048656703
13019,25.6627194113,-80.4045601805
13020,25.6630311143,-80.401477424
13021,25.663235508,-80.4041104173
13022,25.66381751,-80.4004284033
13023,25.66435885,-80.4040949453
13024,25.6644208813,-80.4022336777
13025,25.6646203416,-80.402240206
13026,25.665127843,-80.4050443753
13027,25.665290064,-80.4056791053
13028,25.6656989142,-80.4110282401
13029,25.665775013,-80.4101337154
13030,25.6659025438,-80.4059262494
13031,25.6660494458,-80.4106054825
13032,25.6662104273,-80.4127506226
13033,25.666235878,-80.4123472044
13034,25.6664947582,-80.4079284193
13035,25.6665182815,-80.4054736285
13036,25.6669660588,-80.4156199098
13037,25.666995974,-80.4092811542
13038,25.6671504514,-80.4122865836
13039,25.6672989311,-80.4138735501
13040,25.6675871413,-80.413752604
13041,25.6681119044,-80.4076717066
13042,25.6681446755,-80.4116870178
13043,25.6682592589,-80.4156695013
13044,25.6685045508,-80.4102174984
13045,25.6685098165,-80.4003712008
13046,25.6690401757,-80.4103893244
13047,25.6692323561,-80.4136682891
13048,25.6693453741,-80.4050794283
13049,25.6695805194,-80.4080175193
13050,25.6696908528,-80.4112770763
13051,25.6697513754,-80.4143305191
13052,25.6697527682,-80.4055557873
13053,25.6699673096,-80.4067097575
13054,25.6701614911,-80.4055702959
13055,25.6703603799,-80.4019790252
13056,25.6706071124,-80.4004394666
13057,25.6708667117,-80.4019987242
13058,25.6713796016,-80.4071675122
13059,25.6714560645,-80.4044652427
13060,25.6714995565,-80.4146926263
13061,25.6715812461,-80.4023459892
13062,25.6717260223,-80.4108071061
13063,25.6718669386,-80.406176605
13064,25.6718720167,-80.4042430814
13065,25.6719508776,-80.4039416573
13066,25.6719954971,-80.4147149164
13067,25.6721674023,-80.4017019726
13068,25.6723905581,-80.4012570315
13069,25.6727019476,-80.410123069
13070,25.6731056584,-80.4104119917
13071,25.6738649975,-80.4017957109
13072,25.6741067086,-80.4095532085
13073,25.6744800155,-80.4110734847
13074,25.6745750521,-80.4160536923
13075,25.6746569499,-80.4139381084
13076,25.6747066146,-80.403191506
13077,25.6747832683,-80.4101717239
13078,25.675040555,-80.4011893373
13079,25.6752144422,-80.4094505898
13080,25.6752578209,-80.4006283087
13081,25.6753898242,-80.4151787857
13082,25.6758008687,-80.404525908
13083,25.6761314635,-80.4105980723
13084,25.6765574705,-80.413859055
13085,25.6767001027,-80.4110851396
13086,25.6767227166,-80.4018306781
13087,25.6768331523,-80.4146360282
13088,25.6769446175,-80.4123001926
13089,25.6770553278,-80.4018904249
13090,25.6771650331,-80.4118380645
13091,25.6771985427,-80.4126252566
13092,25.6772512201,-80.4153155916
13093,25.677259186,-80.4150849479
13094,25.6774237934,-80.4115546866
13095,25.6778433792,-80.4006695091
13096,25.6779353417,-80.4103772018
13097,25.6779728622,-80.4088699022
13098,25.6788149527,-80.4007047844
13099,25.6796145041,-80.411547638
13100,25.6796897253,-80.4008258381
13101,25.6805073663,-80.4008217702
13102,25.6805688992,-80.4128619598
13103,25.6816534954,-80.4011544242
13104,25.6818387671,-80.4020013146
13105,25.682899102,-80.4018411408
13106,25.6834784188,-80.4134162833
13107,25.6841064254,-80.4145448982
13108,25.6719707221,-80.3927947035
13109,25.6730779896,-80.3956561183
13110,25.67784794,-80.3961624192
13111,25.6782534148,-80.3936714413
13112,25.678337124,-80.3921276921
13113,25.6789173893,-80.3978130043
13114,25.6794111704,-80.3918815047
13115,25.6800879666,-80.3921690771
13116,25.6809310825,-80.3895925387
13117,25.6817927301,-80.3895885501
13118,25.6822911189,-80.3919983022
13119,25.6597033539,-80.3915867188
13120,25.6634500158,-80.3951452823
13121,25.6643308309,-80.3950911465
13122,25.6649412255,-80.3952199697
13123,25.6649564127,-80.3976221282
13124,25.6651159156,-80.3980768609
13125,25.6651448773,-80.3907107005
13126,25.6655140119,-80.3974000407
13127,25.665530319,-80.3969312043
13128,25.6667112178,-80.3982297038
13129,25.6669502192,-80.3903589897
13130,25.6670035859,-80.3990290422
13131,25.6672077748,-80.3990369321
13132,25.6672328783,-80.3974960795
13133,25.6677887805,-80.3942596615
13134,25.6682031608,-80.3935271734
13135,25.6690252201,-80.3954676389
13136,25.6693468777,-80.3991242708
13137,25.6695661017,-80.3991319514
13138,25.6700400411,-80.3930861071
13139,25.6703945177,-80.3949398163
13140,25.6705939578,-80.3985248599
13141,25.6707343771,-80.3928729232
13142,25.6707343771,-80.3928729232
13143,25.6711227694,-80.3962848436
13144,25.6711580268,-80.3935776883
13145,25.6268029962,-80.4037359977
13146,25.6269056276,-80.4009522806
13147,25.6269327942,-80.3982839561
13148,25.6270836553,-80.3983023039
13149,25.6273582891,-80.3979650953
13150,25.6274293142,-80.4009920307
13151,25.6277622406,-80.3991834838
13152,25.6278260308,-80.4011947908
13153,25.6283525256,-80.4026365439
13154,25.6285396686,-80.4032986421
13155,25.6290307922,-80.4000209373
13156,25.629301797,-80.4026341158
13157,25.6294842982,-80.4030121982
13158,25.6298197741,-80.4021722385
13159,25.6303689405,-80.4009691403
13160,25.6307582798,-80.3998312947
13161,25.6311327386,-80.3996496439
13162,25.6311758512,-80.3988681452
13163,25.631228868,-80.3984360163
13164,25.6312789697,-80.3918480874
13165,25.6314651877,-80.3917195999
13166,25.6315835323,-80.3924977953
13167,25.6319517022,-80.3995228546
13168,25.6320715459,-80.3965994254
13169,25.6325587354,-80.3992104905
13170,25.6328273096,-80.3969085935
13171,25.6330925632,-80.3918580106
13172,25.6332560451,-80.3934152421
13173,25.6336154659,-80.3992011512
13174,25.633821952,-80.3976370033
13175,25.6344452004,-80.3928076915
13176,25.6345065612,-80.3912369279
13177,25.6351371922,-80.396038357
13178,25.6354284204,-80.396097292
13179,25.6365260859,-80.3960602849
13180,25.637368962,-80.3956698046
13181,25.6374840274,-80.393516309
13182,25.6379799733,-80.3939456802
13183,25.6380387359,-80.3914540986
13184,25.638549272,-80.3912065731
13185,25.6387399518,-80.3950852804
13186,25.6390553323,-80.394783377
13187,25.639149988,-80.3940466868
13188,25.6399660324,-80.3906830018
13189,25.6402351588,-80.3937380788
13190,25.6405244929,-80.38697146
13191,25.6405441021,-80.3928116921
13192,25.6407508022,-80.387412738
13193,25.6408726498,-80.392536808
13194,25.6411817967,-80.392235147
13195,25.6415074481,-80.3866702841
13196,25.6415847683,-80.3911841113
13197,25.6416647626,-80.3890982178
13198,25.6417610927,-80.3862924875
13199,25.6423062489,-80.3892632913
13200,25.642344911,-80.389867281
13201,25.6423579825,-80.388965484
13202,25.6425976423,-80.3916506136
13203,25.6427406119,-80.3915579985
13204,25.6429066542,-80.3874652351
13205,25.6435660255,-80.3865055886
13206,25.6437387871,-80.3873540057
13207,25.6438275832,-80.3868254681
13208,25.6440043454,-80.3896676958
13209,25.6442985615,-80.3872679423
13210,25.6443759273,-80.3868568924
13211,25.6445381829,-80.3899160023
13212,25.6446705497,-80.3874337067
13213,25.6447079569,-80.3865375841
13214,25.6269131635,-80.4092659266
13215,25.6282615879,-80.4139489055
13216,25.6284582603,-80.4072400561
13217,25.6290102211,-80.4073041641
13218,25.6299681735,-80.4140317223
13219,25.6303811428,-80.4066295482
13220,25.6304331668,-80.4047812921
13221,25.6308802675,-80.4071712828
13222,25.6315548084,-80.4042725721
13223,25.6319509832,-80.4066498563
13224,25.6325344801,-80.4045352511
13225,25.6328941288,-80.4124148528
13226,25.6330000931,-80.4091494639
13227,25.6330342076,-80.4083750044
13228,25.6330633876,-80.4047972563
13229,25.6334297937,-80.409360389
13230,25.6334483147,-80.4087533291
13231,25.6339232775,-80.4132474869
13232,25.6340568223,-80.4140508408
13233,25.6341350818,-80.411768504
13234,25.6341511277,-80.4065396319
13235,25.6342270286,-80.4039601426
13236,25.6342650073,-80.4026893137
13237,25.6342705585,-80.4025072997
13238,25.6344010759,-80.409275634
13239,25.634578258,-80.40531019
13240,25.6347785987,-80.4113886316
13241,25.6348341392,-80.4032842407
13242,25.6348724165,-80.4028282993
13243,25.6349451771,-80.4092911603
13244,25.6349506707,-80.4098572008
13245,25.6349595976,-80.4119558204
13246,25.6352594731,-80.4048550528
13247,25.6352741458,-80.4124816391
13248,25.6352851829,-80.4121181114
13249,25.6353091564,-80.4113380868
13250,25.6353508381,-80.4102066284
13251,25.6354106913,-80.4143318215
13252,25.6356604948,-80.4035431798
13253,25.6357575827,-80.4063025572
13254,25.6372713852,-80.4045149304
13255,25.6380507644,-80.3991454754
13256,25.6386489919,-80.4068604118
13257,25.6394157204,-80.4140301114
13258,25.6406653409,-80.4123817409
13259,25.640693307,-80.4076993864
13260,25.6408894949,-80.4001564341
13261,25.6409003633,-80.399805054
13262,25.6512346807,-80.3874951357
13263,25.6512659504,-80.3915694673
13264,25.6518764045,-80.3874813141
13265,25.6518764045,-80.3874813141
13266,25.6521373201,-80.3882774146
13267,25.6523382009,-80.3933951032
13268,25.6533430127,-80.3910636397
13269,25.6534060492,-80.3916409057
13270,25.6547044867,-80.3924496519
13271,25.6550316169,-80.3898570095
13272,25.6558290543,-80.3906599817
13273,25.6263608484,-80.4220931798
13274,25.6264537063,-80.4194855898
13275,25.6265284505,-80.4255101785
13276,25.626531802,-80.423085663
13277,25.6266396779,-80.4199673555
13278,25.6266515486,-80.421939463
13279,25.6267631554,-80.4260698163
13280,25.626993962,-80.4236374414
13281,25.6269945943,-80.4192460536
13282,25.6272472,-80.4195882471
13283,25.6272941655,-80.4192675579
13284,25.6272967143,-80.4187971189
13285,25.627377307,-80.4245255269
